country,coporation,coporation link,station,streams
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://st01.dlf.de/dlf/01/128/mp3/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://st01.dlf.de/dlf/01/64/mp3/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),https://dradio-edge-1097-dus-dtag-cdn.cast.addradio.de/dradio/dlf/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),https://dradio-edge-20af-fra-lg-cdn.cast.addradio.de/dradio/dlf/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://st01.dlf.de/dlf/01/104/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://st01.dlf.de/dlf/01/56/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://st01.dlf.de/dlf/01/33/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://www.deutschlandradio.de/streaming/dlf.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://www.deutschlandradio.de/streaming/dlf_lq_mp3.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://www.deutschlandradio.de/streaming/dlf_hq_ogg.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://www.deutschlandradio.de/streaming/dlf_mq_ogg.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk (Dlf),http://www.deutschlandradio.de/streaming/dlf_lq_ogg.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://st02.dlf.de/dlf/02/128/mp3/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://st02.dlf.de/dlf/02/64/mp3/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),https://dradio-edge-109a-fra-dtag-cdn.cast.addradio.de/dradio/kultur/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),https://dradio-edge-1097-dus-dtag-cdn.cast.addradio.de/dradio/kultur/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://st02.dlf.de/dlf/02/104/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://st02.dlf.de/dlf/02/56/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://st02.dlf.de/dlf/02/33/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://www.deutschlandradio.de/streaming/dkultur.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://www.deutschlandradio.de/streaming/dkultur_lq_mp3.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://www.deutschlandradio.de/streaming/dkultur_hq_ogg.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://www.deutschlandradio.de/streaming/dkultur_mq_ogg.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Kultur (Dlf Kultur),http://www.deutschlandradio.de/streaming/dkultur_lq_ogg.m3u
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),http://st03.dlf.de/dlf/03/128/mp3/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),http://st03.dlf.de/dlf/03/64/mp3/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),https://dradio-edge-20af-fra-lg-cdn.cast.addradio.de/dradio/nova/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),https://dradio-edge-1099-dus-dtag-cdn.cast.addradio.de/dradio/nova/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),https://dradio-edge-1098-dus-dtag-cdn.cast.addradio.de/dradio/nova/live/mp3/128/stream.mp3
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),http://st03.dlf.de/dlf/03/104/ogg/stream.ogg
de,Deutschlandradio,http://www.deutschlandradio.de/,Deutschlandfunk Nova (Dlf Nova),http://st03.dlf.de/dlf/03/33/ogg/stream.ogg
de,BR,http://www.br.de/,Bayern 1 - Mittel-/Oberfranken,https://br-br1-franken.cast.addradio.de/br/br1/franken/aac/low
de,BR,http://www.br.de/,Bayern 1 - Mittel-/Oberfranken,https://br-br1-franken.cast.addradio.de/br/br1/franken/mp3/low
de,BR,http://www.br.de/,Bayern 1 - Mittel-/Oberfranken,https://br-br1-franken.cast.addradio.de/br/br1/franken/mp3/mid
de,BR,http://www.br.de/,Bayern 1 - Mittel-/Oberfranken,https://streams.br.de/bayern1fran_1.m3u
de,BR,http://www.br.de/,Bayern 1 - Mittel-/Oberfranken,https://streams.br.de/bayern1fran_2.m3u
de,BR,http://www.br.de/,Bayern 1 - Mainfranken,https://br-br1-mainfranken.cast.addradio.de/br/br1/mainfranken/aac/low
de,BR,http://www.br.de/,Bayern 1 - Mainfranken,https://br-br1-mainfranken.cast.addradio.de/br/br1/mainfranken/mp3/low
de,BR,http://www.br.de/,Bayern 1 - Mainfranken,https://br-br1-mainfranken.cast.addradio.de/br/br1/mainfranken/mp3/mid
de,BR,http://www.br.de/,Bayern 1 - Mainfranken,https://streams.br.de/bayern1main_1.m3u
de,BR,http://www.br.de/,Bayern 1 - Mainfranken,https://streams.br.de/bayern1main_2.m3u
de,BR,http://www.br.de/,Bayern 1 - Oberbayern,https://br-br1-obb.cast.addradio.de/br/br1/obb/aac/low
de,BR,http://www.br.de/,Bayern 1 - Oberbayern,https://br-br1-obb.cast.addradio.de/br/br1/obb/mp3/low
de,BR,http://www.br.de/,Bayern 1 - Oberbayern,https://br-br1-obb.cast.addradio.de/br/br1/obb/mp3/mid
de,BR,http://www.br.de/,Bayern 1 - Oberbayern,https://streams.br.de/bayern1obb_1.m3u
de,BR,http://www.br.de/,Bayern 1 - Oberbayern,https://streams.br.de/bayern1obb_2.m3u
de,BR,http://www.br.de/,Bayern 1 - Niederbayern / Oberpfalz,https://br-br1-nbopf.cast.addradio.de/br/br1/nbopf/aac/low
de,BR,http://www.br.de/,Bayern 1 - Niederbayern / Oberpfalz,https://br-br1-nbopf.cast.addradio.de/br/br1/nbopf/mp3/low
de,BR,http://www.br.de/,Bayern 1 - Niederbayern / Oberpfalz,https://br-br1-nbopf.cast.addradio.de/br/br1/nbopf/mp3/mid
de,BR,http://www.br.de/,Bayern 1 - Niederbayern / Oberpfalz,https://streams.br.de/bayern1nbopf_1.m3u
de,BR,http://www.br.de/,Bayern 1 - Niederbayern / Oberpfalz,https://streams.br.de/bayern1nbopf_2.m3u
de,BR,http://www.br.de/,Bayern 1 - Schwaben,https://br-br1-schwaben.cast.addradio.de/br/br1/schwaben/aac/low
de,BR,http://www.br.de/,Bayern 1 - Schwaben,https://br-br1-schwaben.cast.addradio.de/br/br1/schwaben/mp3/low
de,BR,http://www.br.de/,Bayern 1 - Schwaben,https://br-br1-schwaben.cast.addradio.de/br/br1/schwaben/mp3/mid
de,BR,http://www.br.de/,Bayern 1 - Schwaben,https://streams.br.de/bayern1schw_1.m3u
de,BR,http://www.br.de/,Bayern 1 - Schwaben,https://streams.br.de/bayern1schw_2.m3u
de,BR,http://www.br.de/,Bayern 2 Nord,https://br-br2-nord.cast.addradio.de/br/br2/nord/aac/low
de,BR,http://www.br.de/,Bayern 2 Nord,https://br-br2-nord.cast.addradio.de/br/br2/nord/mp3/low
de,BR,http://www.br.de/,Bayern 2 Nord,https://br-br2-nord.cast.addradio.de/br/br2/nord/mp3/mid
de,BR,http://www.br.de/,Bayern 2 Nord,https://streams.br.de/bayern2nord_1.m3u
de,BR,http://www.br.de/,Bayern 2 Nord,https://streams.br.de/bayern2nord_2.m3u
de,BR,http://www.br.de/,Bayern 2 Nord,
de,BR,http://www.br.de/,Bayern 2 Süd,https://br-br2-sued.cast.addradio.de/br/br2/sued/aac/low
de,BR,http://www.br.de/,Bayern 2 Süd,https://br-br2-sued.cast.addradio.de/br/br2/sued/mp3/low
de,BR,http://www.br.de/,Bayern 2 Süd,https://br-br2-sued.cast.addradio.de/br/br2/sued/mp3/mid
de,BR,http://www.br.de/,Bayern 2 Süd,https://streams.br.de/bayern2sued_1.m3u
de,BR,http://www.br.de/,Bayern 2 Süd,https://streams.br.de/bayern2sued_2.m3u
de,BR,http://www.br.de/,Bayern 3,https://br-br3-live.cast.addradio.de/br/br3/live/aac/low
de,BR,http://www.br.de/,Bayern 3,https://br-br3-live.cast.addradio.de/br/br3/live/mp3/low
de,BR,http://www.br.de/,Bayern 3,https://br-br3-live.cast.addradio.de/br/br3/live/mp3/mid
de,BR,http://www.br.de/,Bayern 3,https://streams.br.de/bayern3_1.m3u
de,BR,http://www.br.de/,Bayern 3,https://streams.br.de/bayern3_2.m3u
de,BR,http://www.br.de/,BR-Klassik,https://br-brklassik-live.cast.addradio.de/br/brklassik/live/aac/low
de,BR,http://www.br.de/,BR-Klassik,https://br-brklassik-live.cast.addradio.de/br/brklassik/live/mp3/low
de,BR,http://www.br.de/,BR-Klassik,https://br-brklassik-live.cast.addradio.de/br/brklassik/live/mp3/mid
de,BR,http://www.br.de/,BR-Klassik,https://br-brklassik-live.cast.addradio.de/br/brklassik/live/mp3/high
de,BR,http://www.br.de/,BR-Klassik,https://streams.br.de/br-klassik_1.m3u
de,BR,http://www.br.de/,BR-Klassik,https://streams.br.de/br-klassik_2.m3u
de,BR,http://www.br.de/,BR-Klassik,https://streams.br.de/br-klassik_3.m3u
de,BR,http://www.br.de/,BR-Klassik,
de,BR,http://www.br.de/,B5 aktuell,https://br-b5aktuell-live.cast.addradio.de/br/b5aktuell/live/aac/low
de,BR,http://www.br.de/,B5 aktuell,https://br-b5aktuell-live.cast.addradio.de/br/b5aktuell/live/mp3/low
de,BR,http://www.br.de/,B5 aktuell,https://br-b5aktuell-live.cast.addradio.de/br/b5aktuell/live/mp3/mid
de,BR,http://www.br.de/,B5 aktuell,https://streams.br.de/b5aktuell_1.m3u
de,BR,http://www.br.de/,B5 aktuell,https://streams.br.de/b5aktuell_2.m3u
de,BR,http://www.br.de/,B5 plus,https://br-b5plus-live.cast.addradio.de/br/b5plus/live/aac/low
de,BR,http://www.br.de/,B5 plus,https://br-b5plus-live.cast.addradio.de/br/b5plus/live/mp3/low
de,BR,http://www.br.de/,B5 plus,https://br-b5plus-live.cast.addradio.de/br/b5plus/live/mp3/mid
de,BR,http://www.br.de/,B5 plus,https://streams.br.de/b5plus_1.m3u
de,BR,http://www.br.de/,B5 plus,https://streams.br.de/b5plus_2.m3u
de,BR,http://www.br.de/,B5 plus,
de,BR,http://www.br.de/,BR Schlager,https://br-brschlager-live.cast.addradio.de/br/brschlager/live/aac/low
de,BR,http://www.br.de/,BR Schlager,https://br-bayernplus-live.cast.addradio.de/br/brschlager/live/mp3/low
de,BR,http://www.br.de/,BR Schlager,https://br-bayernplus-live.cast.addradio.de/br/brschlager/live/mp3/mid
de,BR,http://www.br.de/,BR Schlager,https://streams.br.de/bayernplus_1.m3u
de,BR,http://www.br.de/,BR Schlager,https://streams.br.de/bayernplus_2.m3u
de,BR,http://www.br.de/,BR Schlager,
de,BR,http://www.br.de/,BR Heimat,https://br-brheimat-live.cast.addradio.de/br/brheimat/live/aac/low
de,BR,http://www.br.de/,BR Heimat,https://br-brheimat-live.cast.addradio.de/br/brheimat/live/mp3/low
de,BR,http://www.br.de/,BR Heimat,https://br-brheimat-live.cast.addradio.de/br/brheimat/live/mp3/mid
de,BR,http://www.br.de/,BR Heimat,https://streams.br.de/brheimat_1.m3u
de,BR,http://www.br.de/,BR Heimat,https://streams.br.de/brheimat_2.m3u
de,BR,http://www.br.de/,BR Heimat,
de,BR,http://www.br.de/,Puls,https://br-puls-live.cast.addradio.de/br/puls/live/aac/low
de,BR,http://www.br.de/,Puls,https://br-puls-live.cast.addradio.de/br/puls/live/mp3/low
de,BR,http://www.br.de/,Puls,https://br-puls-live.cast.addradio.de/br/puls/live/mp3/mid
de,BR,http://www.br.de/,Puls,https://streams.br.de/puls_1.m3u
de,BR,http://www.br.de/,Puls,https://streams.br.de/puls_2.m3u
de,HR,http://www.hr-online.de/,HR1,http://hr-hr1-live.cast.addradio.de/hr/hr1/live/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR1,http://hr-mp3-m-h1.akacast.akamaistream.net/7/783/142131/v1/gnl.akacast.akamaistream.net/hr-mp3-m-h1
de,HR,http://www.hr-online.de/,HR2,http://hr-hr2-live.cast.addradio.de/hr/hr2/live/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR2,http://hr-mp3-m-h2.akacast.akamaistream.net/7/786/142132/v1/gnl.akacast.akamaistream.net/hr-mp3-m-h2
de,HR,http://www.hr-online.de/,HR3,http://hr-hr3-live.cast.addradio.de/hr/hr3/live/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR3,http://hr-mp3-m-h3.akacast.akamaistream.net/7/785/142133/v1/gnl.akacast.akamaistream.net/hr-mp3-m-h3
de,HR,http://www.hr-online.de/,HR4,http://hr-hr4-live.cast.addradio.de/hr/hr4/live/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR4,http://hr-hr4-live.cast.addradio.de/hr/hr4/live/mp3/48/stream.mp3
de,HR,http://www.hr-online.de/,HR4,http://metafiles.gl-systemhaus.de/hr/hr4_2.m3u
de,HR,http://www.hr-online.de/,HR4,http://metafiles.gl-systemhaus.de/hr/hr4_1.m3u
de,HR,http://www.hr-online.de/,HR4 Nord-Osthessen,http://hr-hr4-nord.cast.addradio.de/hr/hr4/nord/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR4 Nord-Osthessen,http://metafiles.gl-systemhaus.de/hr/hr4_nord_2.m3u
de,HR,http://www.hr-online.de/,HR4 Nord-Osthessen,http://metafiles.gl-systemhaus.de/hr/hr4_nord_1.m3u
de,HR,http://www.hr-online.de/,HR4 Mittelhessen,http://hr-hr4-mitte.cast.addradio.de/hr/hr4/mitte/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR4 Mittelhessen,http://metafiles.gl-systemhaus.de/hr/hr4_mitte_2.m3u
de,HR,http://www.hr-online.de/,HR4 Mittelhessen,http://metafiles.gl-systemhaus.de/hr/hr4_mitte_1.m3u
de,HR,http://www.hr-online.de/,HR4 Südhessen / Rhein-Main,http://hr-hr4-live.cast.addradio.de/hr/hr4/live/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR4 Südhessen / Rhein-Main,http://metafiles.gl-systemhaus.de/hr/hr4_2.m3u
de,HR,http://www.hr-online.de/,HR4 Südhessen / Rhein-Main,http://metafiles.gl-systemhaus.de/hr/hr4_1.m3u
de,HR,http://www.hr-online.de/,HR-Info,http://hr-hrinfo-live.cast.addradio.de/hr/hrinfo/live/mp3/128/stream.mp3
de,HR,http://www.hr-online.de/,HR-Info,http://hr-mp3-m-hrinfo.akacast.akamaistream.net/7/698/142135/v1/gnl.akacast.akamaistream.net/hr-mp3-m-hrinfo
de,HR,http://www.hr-online.de/,YOU FM Livestream,http://metafiles.gl-systemhaus.de/hr/youfm_2.m3u
de,HR,http://www.hr-online.de/,YOU FM Livestream,http://metafiles.gl-systemhaus.de/hr/youfm_1.m3u
de,HR,http://www.hr-online.de/,YOU FM Just Music-Stream,http://metafiles.gl-systemhaus.de/hr/youfm_justmusic.m3u
de,HR,http://www.hr-online.de/,YOU FM Sounds-Stream,http://metafiles.gl-systemhaus.de/hr/youfm_sounds.m3u
de,HR,http://www.hr-online.de/,YOU FM Club-Stream,http://metafiles.gl-systemhaus.de/hr/youfm_club.m3u
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,http://mdr-284280-0.cast.mdr.de/mdr/284280/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,http://avw.mdr.de/streams/284280-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,http://mdr-284280-0.cast.mdr.de/mdr/284280/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,http://avw.mdr.de/streams/284280-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,http://mdr-284280-0.cast.mdr.de/mdr/284280/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,http://avw.mdr.de/streams/284280-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR  Sachsen - Das Sachenradio,
de,MDR,http://www.mdr.de/,MDR Sachsen - Sorbisches Programm,http://mdr-990100-0.cast.mdr.de/mdr/990100/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Sachsen - Sorbisches Programm,http://avw.mdr.de/streams/990100-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Sachsen - Sorbisches Programm,http://mdr-990100-0.cast.mdr.de/mdr/990100/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Sachsen - Sorbisches Programm,http://avw.mdr.de/streams/990100-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Sachsen - Sorbisches Programm,http://mdr-990100-0.cast.mdr.de/mdr/990100/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Sachsen - Sorbisches Programm,http://avw.mdr.de/streams/990100-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Sachsen-Anhalt,http://mdr-284290-0.cast.mdr.de/mdr/284290/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Sachsen-Anhalt,http://avw.mdr.de/streams/284290-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Sachsen-Anhalt,http://mdr-284290-0.cast.mdr.de/mdr/284290/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Sachsen-Anhalt,http://avw.mdr.de/streams/284290-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Sachsen-Anhalt,http://mdr-284290-0.cast.mdr.de/mdr/284290/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Sachsen-Anhalt,http://avw.mdr.de/streams/284290-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR  Thüringen,http://mdr-284300-0.cast.mdr.de/mdr/284300/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Aktuell,http://mdr-284340-0.cast.mdr.de/mdr/284340/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Aktuell,http://avw.mdr.de/streams/284340-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Aktuell,http://mdr-284340-0.cast.mdr.de/mdr/284340/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Aktuell,http://avw.mdr.de/streams/284340-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Aktuell,http://mdr-284340-0.cast.mdr.de/mdr/284340/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Aktuell,http://avw.mdr.de/streams/284340-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Klassik,http://mdr-284350-0.cast.mdr.de/mdr/284350/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Klassik,http://avw.mdr.de/streams/284350-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Klassik,http://mdr-284350-0.cast.mdr.de/mdr/284350/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Klassik,http://avw.mdr.de/streams/284350-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Klassik,http://mdr-284350-0.cast.mdr.de/mdr/284350/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Klassik,http://avw.mdr.de/streams/284350-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen,http://mdr-990801-0.cast.mdr.de/mdr/990801/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen,http://avw.mdr.de/streams/990801-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen,http://mdr-990801-0.cast.mdr.de/mdr/990801/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen,http://avw.mdr.de/streams/990801-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen,http://mdr-990801-0.cast.mdr.de/mdr/990801/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen,http://avw.mdr.de/streams/990801-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen-Anhalt,http://mdr-990701-0.cast.mdr.de/mdr/990701/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen-Anhalt,http://avw.mdr.de/streams/990701-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen-Anhalt,http://mdr-990701-0.cast.mdr.de/mdr/990701/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen-Anhalt,http://avw.mdr.de/streams/990701-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen-Anhalt,http://mdr-990701-0.cast.mdr.de/mdr/990701/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Sachsen-Anhalt,http://avw.mdr.de/streams/990701-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Thüringen,http://mdr-990601-0.cast.mdr.de/mdr/990601/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Thüringen,http://avw.mdr.de/streams/990601-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Thüringen,http://mdr-990601-0.cast.mdr.de/mdr/990601/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Thüringen,http://avw.mdr.de/streams/990601-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Thüringen,http://mdr-990601-0.cast.mdr.de/mdr/990601/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Schlagerwelt - Thüringen,http://avw.mdr.de/streams/990601-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Kultur,http://mdr-284310-0.cast.mdr.de/mdr/284310/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Kultur,http://avw.mdr.de/streams/284310-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Kultur,http://mdr-284310-0.cast.mdr.de/mdr/284310/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Kultur,http://avw.mdr.de/streams/284310-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Kultur,http://mdr-284310-0.cast.mdr.de/mdr/284310/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Kultur,http://avw.mdr.de/streams/284310-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,http://mdr-284311-0.cast.mdr.de/mdr/284311/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,http://avw.mdr.de/streams/284311-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,http://mdr-284311-0.cast.mdr.de/mdr/284311/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,http://avw.mdr.de/streams/284311-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,http://mdr-284311-0.cast.mdr.de/mdr/284311/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,http://avw.mdr.de/streams/284311-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR Kultur Klassik im Konzert,
de,MDR,http://www.mdr.de/,MDR TWEENS,http://mdr-991101-0.cast.mdr.de/mdr/991101/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR TWEENS,http://avw.mdr.de/streams/991101-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR TWEENS,http://mdr-991101-0.cast.mdr.de/mdr/991101/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR TWEENS,http://avw.mdr.de/streams/991101-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR TWEENS,http://mdr-991101-0.cast.mdr.de/mdr/991101/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR TWEENS,http://avw.mdr.de/streams/991101-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Live Channel,http://mdr-284320-0.cast.mdr.de/mdr/284320/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR JUMP Live Channel,http://avw.mdr.de/streams/284320-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Live Channel,http://mdr-284320-0.cast.mdr.de/mdr/284320/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR JUMP Live Channel,http://avw.mdr.de/streams/284320-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Live Channel,http://mdr-284320-0.cast.mdr.de/mdr/284320/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR JUMP Live Channel,http://avw.mdr.de/streams/284320-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Trend Channel,http://mdr-284321-0.cast.mdr.de/mdr/284321/0/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR JUMP Trend Channel,http://avw.mdr.de/streams/284321-0_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Trend Channel,http://mdr-284321-0.cast.mdr.de/mdr/284321/0/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR JUMP Trend Channel,http://avw.mdr.de/streams/284321-0_mp3_low.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Trend Channel,http://mdr-284321-0.cast.mdr.de/mdr/284321/0/aac/high/stream.aac
de,MDR,http://www.mdr.de/,MDR JUMP Trend Channel,http://avw.mdr.de/streams/284321-0_aac_high.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Rock Channel,http://mdr-284321-1.cast.mdr.de/mdr/284321/1/mp3/high/stream.mp3
de,MDR,http://www.mdr.de/,MDR JUMP Rock Channel,http://avw.mdr.de/streams/284321-1_mp3_high.m3u
de,MDR,http://www.mdr.de/,MDR JUMP Rock Channel,http://mdr-284321-1.cast.mdr.de/mdr/284321/1/mp3/low/stream.mp3
de,MDR,http://www.mdr.de/,MDR JUMP Rock Channel,http://avw.mdr.de/streams/284321-1_mp3_low.m3u
