— Prince,"http://streams.80s80s.de/100/mp3-192/streams.80s80s.de/,			 http://streams.80s80s.de/100/mp3-192/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/100/mp3-192/streams.80s80s.de/play.m3u,			 http://streams.80s80s.de/100/mp3-128/streams.80s80s.de/,			 http://streams.80s80s.de/100/mp3-128/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/100/mp3-128/streams.80s80s.de/play.m3u,			 http://streams.80s80s.de/100/aac-64/streams.80s80s.de/,			 http://streams.80s80s.de/100/aac-64/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/100/aac-64/streams.80s80s.de/play.m3u",http://www.80s80s.de/streams/80s80s-prince
Jackson - Michael Jackson,"http://streams.80s80s.de/mj/mp3-192/streams.80s80s.de/,			 http://streams.80s80s.de/mj/mp3-192/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/mj/mp3-192/streams.80s80s.de/play.m3u,			 http://streams.80s80s.de/mj/mp3-128/streams.80s80s.de/,			 http://streams.80s80s.de/mj/mp3-128/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/mj/mp3-128/streams.80s80s.de/play.m3u,			 http://streams.80s80s.de/mj/aac-64/streams.80s80s.de/,			 http://streams.80s80s.de/mj/aac-64/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/mj/aac-64/streams.80s80s.de/play.m3u",http://www.80s80s.de/streams/80s80s-jackson
Xmas,"http://streams.80s80s.de/christmas/mp3-192/streams.80s80s.de/,			 http://streams.80s80s.de/christmas/mp3-192/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/christmas/mp3-192/streams.80s80s.de/play.m3u,			 http://streams.80s80s.de/christmas/mp3-128/streams.80s80s.de/,			 http://streams.80s80s.de/christmas/mp3-128/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/christmas/mp3-128/streams.80s80s.de/play.m3u,			 http://streams.80s80s.de/christmas/aac-64/streams.80s80s.de/,			 http://streams.80s80s.de/christmas/aac-64/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/christmas/aac-64/streams.80s80s.de/play.m3u",http://www.80s80s.de/streams/80s80s-xmas
DAB Hamburg (DAB+ HH),"http://streams.80s80s.de/hamburg/mp3-192/streams.80s80s.de/,			 http://streams.80s80s.de/hamburg/mp3-192/streams.80s80s.de/play.pls,			 http://streams.80s80s.de/hamburg/mp3-192/streams.80s80s.de/play.m3u",
89.0 RTL (Halle),,http://www.89.0rtl.de/
— Live on Air,http://stream.89.0rtl.de/live/mp3-128,
— In The Mix,http://stream.89.0rtl.de/mix/mp3-128,
— Most Wanted,http://stream.89.0rtl.de/mostwanted/mp3-128,
— Workout,http://stream.89.0rtl.de/workout/mp3-128,
— Club / EDM,http://stream.89.0rtl.de/club-edm/mp3-128,
— Chill Zone,http://stream.89.0rtl.de/chill-zone/mp3-128,
— #Love,http://stream.89.0rtl.de/love/mp3-128,
— Deutsch Rap,http://stream.89.0rtl.de/deutsch-rap/mp3-128,
— Deutsch House,"http://stream.89.0rtl.de/deutschhouse/mp3-128,				http://stream.89.0rtl.de/deutschhouse/mp3-128/direktlinkHP/",
— Christmas,http://stream.89.0rtl.de/christmas/mp3-128,
— Urban Music,"http://stream.89.0rtl.de/urban/mp3-128,				http://stream.89.0rtl.de/urban/mp3-128/direktlinkHP/",
— Trending Now,http://stream.89.0rtl.de/trend/mp3-128,
90s90s Radio (Berlin),,http://www.90s90s.de/
The Beat,"http://streams.90s90s.de/main/mp3-192/streams.90s90s.de/,			 http://streams.90s90s.de/main/mp3-192/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/main/mp3-192/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/main/mp3-128/streams.90s90s.de/,			 http://streams.90s90s.de/main/mp3-128/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/main/mp3-128/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/main/aac-64/streams.90s90s.de/,			 http://streams.90s90s.de/main/aac-64/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/main/aac-64/streams.90s90s.de/play.m3u",
Boygroups,"http://streams.90s90s.de/boygroup/mp3-192/streams.90s90s.de/,			 http://streams.90s90s.de/boygroup/mp3-192/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/boygroup/mp3-192/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/boygroup/mp3-128/streams.90s90s.de/,			 http://streams.90s90s.de/boygroup/mp3-128/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/boygroup/mp3-128/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/boygroup/aac-64/streams.90s90s.de/,			 http://streams.90s90s.de/boygroup/aac-64/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/boygroup/aac-64/streams.90s90s.de/play.m3u",
Dance,"http://streams.90s90s.de/eurodance/mp3-192/streams.90s90s.de/,			 http://streams.90s90s.de/eurodance/mp3-192/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/eurodance/mp3-192/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/eurodance/mp3-128/streams.90s90s.de/,			 http://streams.90s90s.de/eurodance/mp3-128/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/eurodance/mp3-128/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/eurodance/aac-64/streams.90s90s.de/,			 http://streams.90s90s.de/eurodance/aac-64/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/eurodance/aac-64/streams.90s90s.de/play.m3u",
Hits,"http://streams.90s90s.de/pop/mp3-192/streams.90s90s.de/,			 http://streams.90s90s.de/pop/mp3-192/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/pop/mp3-192/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/pop/mp3-128/streams.90s90s.de/,			 http://streams.90s90s.de/pop/mp3-128/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/pop/mp3-128/streams.90s90s.de/play.m3u,			 http://streams.90s90s.de/pop/aac-64/streams.90s90s.de/,			 http://streams.90s90s.de/pop/aac-64/streams.90s90s.de/play.pls,			 http://streams.90s90s.de/pop/aac-64/streams.90s90s.de/play.m3u",
"94,3 rs2",,www
— Liveradio Mein Supermix,"http://stream.rs2.de/rs2/mp3-128,			 http://stream.rs2.de/rs2/mp3-128/radioplayerde/;stream.nsv,			 http://stream.rs2.de/rs2/aac-48",
— 90er,"http://stream.rs2.de/rs2-90er/mp3-128,			 http://stream.rs2.de/rs2-90er/aac-48",
— Kulthits,"http://stream.rs2.de/rs2-80er/mp3-128,			 http://stream.rs2.de/rs2-80er/aac-48",
— Mein Partymix,"http://stream.rs2.de/rs2-relax/mp3-128,			 http://stream.rs2.de/rs2-relax/mp3-128/radioplayerde/;stream.nsv,			 http://stream.rs2.de/rs2-relax/aac-48",
— Weihnachtsradio,"http://stream.rs2.de/weihnachtsradio/mp3-128,			 http://stream.rs2.de/weihnachtsradio/mp3-128/;stream.nsv",
95.5 Charivari - Münchens Hitradio,,http://www.charivari.de/
Live-Programm,http://rs5.stream24.net:80/stream?ref=charivari.de,http://www.charivari.de/radio/webradio/player
Arbeitsmix,http://rs24.stream24.net/arbeitsmix.mp3?ref=charivari.de,http://www.charivari.de/radio/webradio/arbeitsmix
Italo Hits,http://rs24.stream24.net:80/italohits?ref=charivari.de,http://www.charivari.de/radio/webradio/italo-hits
Hits,http://rs24.stream24.net:80/live-hits?ref=charivari.de,http://www.charivari.de/radio/webradio/live-hits
Lounge,"http://rs24.stream24.net:80/lounge?ref=charivari.de,			 http://rs24.stream24.net/lounge.aac?ref=charivari.de",http://www.charivari.de/radio/webradio/lounge
Party Hitmix,http://rs5.stream24.net:8000/stream?ref=charivari.de,http://www.charivari.de/radio/webradio/partyhitmix
X-mas,http://rs24.stream24.net:80/x-mas?ref=charivari.de,http://www.charivari.de/radio/webradio/x-mas
96FM - Das Radio der Roten,http://188.94.97.92:80/lnn_96fm.mp3,http://www.96fm.org/
917XFM (Hamburg),"http://stream.917xfm.de/917xfm/mp3-128,			 http://stream.917xfm.de/917xfm/mp3-128/;stream.nsv ,			 http://stream.917xfm.de/917xfm/aac-64",http://917xfm.de/
104.6 RTL - Berlins Hitradio,,https://www.104.6rtl.com/
104.6 RTL Berlins Hitradio - Live,"https://rtlberlin.hoerradar.de/rtlberlin-live-mp3-128,			 https://stream.104.6rtl.com/rtl-live/mp3-128,			 http://stream.104.6rtl.com/rtl-live/mp3-128",
— Top 40,"https://rtlberlin.hoerradar.de/rtlberlin-top40-mp3-128,			 http://stream.104.6rtl.com/rtl-top40/mp3-128",
— Neue Hits,"https://rtlberlin.hoerradar.de/rtlberlin-neue-hits-mp3-128,			 http://stream.104.6rtl.com/rtl-neue-hits/mp3-128 ,",
— Rock Hits,"https://rtlberlin.hoerradar.de/rtlberlin-poprock-mp3-128,			 http://stream.104.6rtl.com/rtl-poprock/mp3-128",
— Black Hits,"https://rtlberlin.hoerradar.de/rtlberlin-black-mp3-128,			 http://stream.104.6rtl.com/rtl-black/mp3-128",
— Elektro,https://rtlberlin.streamabc.net/rtlb-rtlelektro-mp3-128-8241899,
— Deutsch,https://rtlberlin.hoerradar.de/rtlberlin-deutsch-mp3-128,
— Hot Country,http://rtlberlin.hoerradar.de/rtlberlin-country-mp3-128,
— Chill,https://rtlberlin.hoerradar.de/rtlberlin-chill-mp3-128,
— Smooth,"https://rtlberlin.hoerradar.de/rtlberlin-smooth-mp3-128,			 https://rtlberlin.streamabc.net/rtlb-rtlbtn9ofjxpzt8lfi-mp3-128-7590991",
— Luxus Hits,https://rtlberlin.streamabc.net/rtlb-rtlluxushits-mp3-128-5159705,
— Party,https://rtlberlin.streamabc.net/rtlb-rtlparty-mp3-128-2745029,
— the wave,https://rtlberlin.hoerradar.de/thewave-mp3-128,
— 80er,"https://rtlberlin.hoerradar.de/rtlberlin-80er-mp3-128,			 http://stream.104.6rtl.com/rtl-80er/mp3-128",
Greatest Hits,"https://rtlberlin.hoerradar.de/rtlberlin-60er70er-mp3-128,			 http://stream.104.6rtl.com/rtl-60er70er/mp3-128",
— 90er,"https://rtlberlin.hoerradar.de/rtlberlin-90er-mp3-128,			 http://stream.104.6rtl.com/rtl-90er/mp3-128",
— 2000er,https://rtlberlin.streamabc.net/rtlb-rtl2000er-mp3-128-2732132,
Weihnachtsradio,https://rtlberlin.hoerradar.de/rtlberlin-event01-mp3-128,
— Weihnachtsradio neue Hits,https://rtlberlin.streamabc.net/rtlb-rtlxmsneueh-mp3-128-5778248,
— Weihnachtsradio Rock Hits,https://rtlberlin.streamabc.net/rtlb-rtlxmsrockh-mp3-128-7769357,
— Weihnachtsradio Greatest Hits,https://rtlberlin.streamabc.net/rtlb-rtlxmsgreath-mp3-128-5365238,
— Toggo Radio - Kids,https://superrtl.streamabc.net/srtl-toggo-mp3-128-6356726,
105'5 Spreeradio (Berlin),,http://www.spreeradio.de/
Live,http://stream.spreeradio.de/spree-live/mp3-128,http://www.spreeradio.de/radioplayer/live
80er,http://stream.spreeradio.de/spree-80er/mp3-128,http://www.spreeradio.de/radioplayer/80er
Love,http://stream.spreeradio.de/spree-love/mp3-128,http://www.spreeradio.de/radioplayer/love
Rock,http://stream.spreeradio.de/spree-rock/mp3-128,http://www.spreeradio.de/radioplayer/rock
Weihnachtsradio,http://stream.spreeradio.de/spree-event/mp3-128,http://www.spreeradio.de/radioplayer/xms
106.4 TOP.FM,http://mp3.topfm.c.nmdn.net/fs_topfm/livestream.mp3,http://www.top-fm.de/
106.9 Radio Gong (Würzburg),,http://www.radiogong.com/
— 106.9 Radio Gong,http://mp3ad.gongwb.c.nmdn.net/ps-gongwb/livestream.mp3,
— Radio Gong In The Mix,http://mp3ad.gongwb.c.nmdn.net/ps-gongwbinthemix/livestream.mp3,
— Stars on Radio Gong,http://mp3ad.gongwb.c.nmdn.net/ps-gongwbstars/livestream.mp3,
Absolut Radio (Nürnberg),,https://absolutradio.de/
— Absolut Bella,"https://absolutradio.stream24.net/absolut-bella.mp3,			 http://absolutradio.stream24.net/absolut-bella.mp3",
— Absolut Hot,"https://sec-absolut.hoerradar.de/absolutradio-hot.mp3,			 http://stream.absolutradio.de/hot/mp3-128",
— Music XL,"https://sec-absolut.hoerradar.de/absolutradio-mp3-128,			 https://stream.absolutradio.de/hq/mp3-160,			 http://stream.absolutradio.de/hq/mp3-160,			 http://stream.absolutradio.de/hq/mp3,			 https://stream.absolutradio.de/lq/mp3 ,			 http://stream.absolutradio.de/lq/mp3",
— Absolut Oldie Classics,"https://absolutradio.stream24.net/absolut-oldie-classics.mp3,			 http://rs17.stream24.net/absolut-oldie-classics.mp3",
— Absolut Relax,"https://sec-absolut.hoerradar.de/absolutradio-relax.mp3,			 http://stream.absolutradio.de/relax/mp3-128",
"Alsterradio 106,8",http://stream.alsterradio.de/alsterradio/mp3-128/;stream.nsv,http://www.alsterradio.de/
AlternativeFM.de,"http://alternativefm.cast.addradio.de/alternativefm/simulcast/high/stream.mp3,			 http://www.alternativefm.de/afm_128.m3u",http://www.alternativefm.de/
AngelsFox-Radio,"http://www.angelsfox-radio.de/stream.m3u,			 http://85.25.217.30/afr128.mp3,			 http://85.25.217.30/afr64.mp3,			 http://www.angelsfox-radio.de/stream.ram",http://www.angelsfox-radio.de/
Anna FM,https://annafm.ip-streaming.net/annafm,https://anna.fm/
Antenne 1 (Stuttgart),,http://www.antenne1.de/
— Hier für Euch,"http://stream.antenne1.de/a1stg/livestream2.mp3,			 http://stream.antenne1.de/a1stg/livestream2.aac",
— Top 40,"http://stream.antenne1.de/top40/livestream2.mp3,			 http://stream.antenne1.de/top40/livestream1.aac",
— 80er,"http://stream.antenne1.de/80er/livestream2.mp3,			 http://stream.antenne1.de/80er/livestream1.aac",
— 90er,"http://stream.antenne1.de/90er/livestream2.mp3,			 http://stream.antenne1.de/90er/livestream1.aac",
— Rock,"http://stream.antenne1.de/rock/livestream2.mp3,			 http://stream.antenne1.de/rock/livestream1.aac",
— Soft & Lazy,"http://stream.antenne1.de/soft/livestream2.mp3,			 http://stream.antenne1.de/soft/livestream1.aac",
— Soundtrack,"http://stream.antenne1.de/soundtrack/livestream2.mp3,			 http://stream.antenne1.de/soundtrack/livestream1.aac",
— Album der Woche,"http://stream.antenne1.de/album/livestream2.mp3,			 http://stream.antenne1.de/album/livestream1.aac",
— Plus,"http://stream.antenne1.de/plus/livestream2.mp3,			 http://stream.antenne1.de/plus/livestream1.aac",
— Stuttgart,"http://stream.antenne1.de/a1stg/livestream2.mp3,			 http://stream.antenne1.de/a1stg/livestream2.aac",
— Göppingen,"http://stream.antenne1.de/a1gp/livestream2.mp3,			 http://stream.antenne1.de/a1gp/livestream2.aac",
— Heilbronn,"http://stream.antenne1.de/a1hn/livestream2.mp3,			 http://stream.antenne1.de/a1hn/livestream2.aac",
— Pforzheim,"http://stream.antenne1.de/a1pf/livestream2.mp3,			 http://stream.antenne1.de/a1pf/livestream2.aac",
— Reutlingen,"http://stream.antenne1.de/a1rt/livestream2.mp3,			 http://stream.antenne1.de/a1rt/livestream2.aac",
Antenne Bayern,,
Antenne Bayern,"http://mp3channels.webradio.antenne.de:80,			 http://www.antenne.de/webradio/antenne.m3u,			 http://www.antenne.de/webradio/antenne.aac.pls",https://www.antenne.de/
80er-Kulthits,"http://www.antenne.de/webradio/channels/80er-kulthits.m3u,			 http://www.antenne.de/webradio/channels/80er-kulthits.aac.pls",http://www.webradio.de/antenne-bayern/80er-kulthits
90er-Hits,"http://www.antenne.de/webradio/channels/90er-hits.m3u,			 http://www.antenne.de/webradio/channels/90er-hits.aac.pls",http://www.webradio.de/antenne-bayern/90er-hits
Après Ski,"http://www.antenne.de/webradio/channels/event.m3u,			 http://www.antenne.de/webradio/channels/event.aac.pls",http://www.webradio.de/antenne-bayern/event
Black Beatz,"http://www.antenne.de/webradio/channels/black-beatz.m3u,			 http://www.antenne.de/webradio/channels/black-beatz.aac.pls",http://www.webradio.de/antenne-bayern/black-beatz
Chillout,"http://www.antenne.de/webradio/channels/chillout.m3u,			 http://www.antenne.de/webradio/channels/chillout.aac.pls",http://www.webradio.de/antenne-bayern/chillout
Classic Rock Live,"http://www.antenne.de/webradio/channels/classic-rock-live.m3u,			 http://www.antenne.de/webradio/channels/classic-rock-live.aac.pls",http://www.webradio.de/antenne-bayern/classic-rock-live
Hitmix,"http://www.antenne.de/webradio/channels/hitmix.m3u,			 http://www.antenne.de/webradio/channels/hitmix.aac.pls",http://www.webradio.de/antenne-bayern/hitmix
Hits für Kids,"http://www.antenne.de/webradio/channels/hits-fuer-kids.m3u,			 http://www.antenne.de/webradio/channels/hits-fuer-kids.aac.pls",http://www.webradio.de/antenne-bayern/hits-fuer-kids
Lovesongs,"http://www.antenne.de/webradio/channels/lovesongs.m3u,			 http://www.antenne.de/webradio/channels/lovesongs.aac.pls",http://www.webradio.de/antenne-bayern/lovesongs
Ludwig – nur für Männer,"http://www.antenne.de/webradio/channels/ludwig.m3u,			 http://www.antenne.de/webradio/channels/ludwig.aac.pls",http://www.webradio.de/antenne-bayern/ludwig
Oldies but Goldies,"http://www.antenne.de/webradio/channels/oldies-but-goldies.m3u,			 http://www.antenne.de/webradio/channels/oldies-but-goldies.aac.pls",http://www.webradio.de/antenne-bayern/oldies-but-goldies
Party-Hits,"http://www.antenne.de/webradio/channels/party-hits.m3u,			 http://www.antenne.de/webradio/channels/party-hits.aac.pls",http://www.webradio.de/antenne-bayern/party-hits
Radio Fresh,"http://www.antenne.de/webradio/channels/fresh.m3u,			 http://www.antenne.de/webradio/channels/fresh.aac.pls",http://www.webradio.de/antenne-bayern/fresh4you
Rock Antenne,"http://www.rockantenne.de/webradio/rockantenne.m3u,			 http://www.rockantenne.de/webradio/rockantenne.aac.pls",http://www.webradio.de/antenne-bayern/rock-antenne
Schlagersahne,"http://www.antenne.de/webradio/channels/das-schlager-karussell.m3u,			 http://www.antenne.de/webradio/channels/das-schlager-karussell.aac.pls",http://www.webradio.de/antenne-bayern/schlagersahne
Top 40,"http://www.antenne.de/webradio/channels/top-40.m3u,			 http://www.antenne.de/webradio/channels/top-40.aac.pls",http://www.webradio.de/antenne-bayern/top-40
Weihnachts-Hits,"http://mp3channels.webradio.antenne.de/weihnachts-hits,			 http://www.antenne.de/webradio/channels/weihnachts-hits.m3u,			 http://www.antenne.de/webradio/channels/weihnachts-hits.aac.pls",http://www.webradio.de/antenne-bayern/weihnachts-hits
Workout,"http://www.antenne.de/webradio/channels/workout-hits.m3u,			 http://www.antenne.de/webradio/channels/workout-hits.aac.pls",http://www.webradio.de/antenne-bayern/workout-hits
'Event' Radio,"http://www.antenne.de/webradio/channels/event.m3u,			 http://www.antenne.de/webradio/channels/event.aac.pls,			 http://mp3channels.webradio.antenne.de/event",http://www.webradio.de/antenne-bayern/event
Antenne MV Mecklenburg-Vorpommern),,http://www.antennemv.de/
— Antenne MV,http://streams.antennemv.de/antennemv-live/mp3-128,
— Cool Christmas,http://streams.antennemv.de/amv-christmas/mp3-128,
— Schlager-Laune,http://streams.antennemv.de/amv-schlager/mp3-128,
— Oldies & Evergreens,http://streams.antennemv.de/oldies/mp3-128,
— Deutsche Hinhör-Hits,http://streams.antennemv.de/amv-hitgg/mp3-128,
— Liebeslieder,http://streams.antennemv.de/amv-love/mp3-128,
— One Hit Wonder,http://streams.antennemv.de/amv-onehitw/mp3-128,
Antenne Niedersachsen,,
On Air,"http://stream.antenne.com/antenne-nds/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/live/mp3/mid?ar-distributor=f0b7",https://www.antenne.com/
70er,http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/70er/mp3/mid?ar-distributor=f0b7,
80er,"http://stream.antenne.com/antenne-nds-80er/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/80er/mp3/mid?ar-distributor=f0b7",
80er Party,http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/80erparty/mp3/mid?ar-distributor=f0b7,
90er,"http://stream.antenne.com/antenne-nds-90er/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/90er/mp3/mid?ar-distributor=f0b7",
Charts,https://dg-ais-eco-https-fra-eco-cdn.cast.addradio.de/antennends/charts/mp3/high,
Deutsch,"http://stream.antenne.com/deutsch/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/deutsch/mp3/mid?ar-distributor=f0b7",
X-Mas,"http://stream.antenne.com/antenne-nds-event01/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/xmas/mp3/mid?ar-distributor=f0b7",
Love,"http://stream.antenne.com/love/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/love/mp3/mid?ar-distributor=f0b7",
Oldies,"http://stream.antenne.com/oldies/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/oldies/mp3/mid?ar-distributor=f0b7",
Relax,"http://stream.antenne.com/relax/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/relax/mp3/mid?ar-distributor=f0b7",
Dance,http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/dance/mp3/mid?ar-distributor=f0b7,
Schützenfest Hits,https://dg-ais-eco-https-fra-eco-cdn.cast.addradio.de/antennends/schuetzenfest/mp3/high,
Greatest Hits,http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/greatesthits/mp3/mid?ar-distributor=f0b7,
Groove,http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/groove/mp3/mid?ar-distributor=f0b7,
Rock,"http://stream.antenne.com/rock/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/rock/mp3/mid?ar-distributor=f0b7",
Schlager,"http://stream.antenne.com/schlager/mp3-128/radioplayer/,			 http://dg-ais-eco-http-fra-eco-cdn.cast.addradio.de/antennends/schlager/mp3/mid?ar-distributor=f0b7",
Antenne Thüringen,,
"""live on air""","http://stream.antennethueringen.de/live/mp3-192/,			 http://stream.antennethueringen.de/live/mp3-128/,			 http://stream.antennethueringen.de/live/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringen.m3u",http://www.antennethueringen.de/
Charts,"http://stream.antennethueringen.de/charts/mp3-192/,			 http://stream.antennethueringen.de/charts/mp3-128/,			 http://stream.antennethueringen.de/charts/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringencharts.m3u",
Yesterhits,"http://stream.antennethueringen.de/yesterhits/mp3-192/,			 http://stream.antennethueringen.de/yesterhits/mp3-128/,			 http://stream.antennethueringen.de/yesterhits/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringenyesterhits.m3u",
80er,"http://stream.antennethueringen.de/80er/mp3-192/,			 http://stream.antennethueringen.de/80er/mp3-128/,			 http://stream.antennethueringen.de/80er/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringen80er.m3u",
Deutsch Pop,"http://stream.antennethueringen.de/deutsch-pop/mp3-192/,			 http://stream.antennethueringen.de/deutsch-pop/mp3-128/,			 http://stream.antennethueringen.de/deutsch-pop/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringendeutschpop.m3u",
90er,"http://stream.antennethueringen.de/90er/mp3-192/,			 http://stream.antennethueringen.de/90er/mp3-128/,			 http://stream.antennethueringen.de/90er/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringen90er.m3u",
Rock,"http://stream.antennethueringen.de/rock/mp3-192/,			 http://stream.antennethueringen.de/rock/mp3-128/,			 http://stream.antennethueringen.de/rock/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringenrock.m3u",
Weihnachtshits,"http://stream.antennethueringen.de/event/mp3-192/,			 http://stream.antennethueringen.de/event/mp3-128/,			 http://stream.antennethueringen.de/event/aac-64/,			 http://www.antennethueringen.de/m3u/antennethueringenevent.m3u",
Apollo Radio,http://streaming.apolloradio.de/apolloradio_simulcast_192k_mp3,https://www.apolloradio.de/
Baden.FM,http://stream.baden.fm:8006/badenfm,https://www.baden.fm/
Ballermann Radio,http://radio-player.bmr-radio.de/ballermann-radio.mp3,http://www.ballermann-radio.de/
BB Radio (Berlin),,http://www.bbradio.de/
— Livestream,"http://streambbr.ir-media-tec.com/live/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/live/mp3-128/web/play.m3u",
— Best of 80s,"http://streambbr.ir-media-tec.com/80s/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/80s/mp3-128/web/play.m3u",
— Best of 90s,"http://streambbr.ir-media-tec.com/90s/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/90s/mp3-128/web/play.m3u",
— Relax,"http://streambbr.ir-media-tec.com/relax/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/relax/mp3-128/web/play.m3u",
— Rock,"http://streambbr.ir-media-tec.com/rock/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/rock/mp3-128/web/play.m3u",
— Brandneu,"http://streambbr.ir-media-tec.com/neu/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/neu/mp3-128/web/play.m3u",
— Party & Dance,"http://streambbr.ir-media-tec.com/partydance/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/partydance/mp3-128/web/play.m3u",
— Deutsche Hits,"http://streambbr.ir-media-tec.com/deutsch/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/deutsch/mp3-128/web/play.m3u",
— Weihnachts Hits,"http://streambbr.ir-media-tec.com/weihnachten/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/weihnachten/mp3-128/web/play.m3u",
— Berlin Club,"http://streambbr.ir-media-tec.com/berlin/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/berlin/mp3-128/web/play.m3u",
— Feten Hits,"http://streambbr.ir-media-tec.com/feten/mp3-128/web/play.mp3,			 http://streambbr.ir-media-tec.com/feten/mp3-128/web/play.m3u",
Berlin Community Radio,"http://berlincommunityradio.out.airtime.pro:8000/berlincommunityradio_b,			 http://berlincommunityradio.out.airtime.pro:8000/berlincommunityradio_a,			 https://www.berlincommunityradio.com/sites/all/themes/bcr_bootstrap/streams/bcr.m3u",http://www.berlincommunityradio.com/
Berliner Rundfunk 91.4,"https://topradio-stream19.radiohost.de/brf_mp3-128,			 http://stream.berliner-rundfunk.de/brf/mp3-128/radioplayerde/;stream.nsv",https://www.berliner-rundfunk.de/
— 60er & 70er,https://topradio-stream19.radiohost.de/brf-60er-70er_mp3-128,
— 70er,https://topradio-de-hz-fal-stream06-cluster01.radiohost.de/brf-ein-herz-fuer-schlager_mp3-128,
— 80er,https://topradio-stream21.radiohost.de/brf-80er_mp3-128,
— 80er Party,https://topradio-de-hz-fal-stream08-cluster01.radiohost.de/brf-80er-party_mp3-128,
— 90er Pop,https://topradio-de-hz-fal-stream02-cluster01.radiohost.de/brf-90er-pop_mp3-192,
— 100% Deutsch,https://topradio-de-hz-fal-stream08-cluster01.radiohost.de/brf-100prozent-deutsch_mp3-128,
— Disco,https://topradio-de-hz-fal-stream09-cluster01.radiohost.de/brf-disco_mp3-192,
— Kuschelrock,https://topradio-de-hz-fal-stream09-cluster01.radiohost.de/brf-kuschelrock_mp3-192,
— NDW,https://topradio-de-hz-fal-stream02-cluster01.radiohost.de/brf-ndw_mp3-192,
— Non-Stop Musik,https://topradio-de-hz-fal-stream10-cluster01.radiohost.de/brf-pure_mp3-128,
— Oldies,https://topradio-de-hz-fal-stream08-cluster01.radiohost.de/brf-oldies_mp3-128,
